"","tok","RF_PoStag","tree_PoStag","tok_2","f.s","tok_3","oed_check","oed_FALSE","oed_TRUE","oed_tt","oed_NNS","punct","tok.to.edit","pdf.page"
"4252",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4253","vet","FM","NN","vet",NA,"vet",0,NA,"vet",NA,NA,NA,"vet",17
"4254","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",17
"4255","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",17
"4256","ſame","FM","JJ","same",NA,"same",0,NA,"same",NA,NA,NA,"same",17
"4257","ardour","FM","NN","ardour",NA,"ardour",0,NA,"ardour",NA,NA,NA,"ardour",17
"4258",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4259","which","VFIN.Full.3.Sg.Past.Ind","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",17
"4260","excited","FM","VVD","excited",NA,"excited",0,NA,"excited",NA,NA,NA,"excited",17
"4261","him","FM","PP","him",NA,"him",0,NA,"him",NA,NA,NA,"him",17
"4262",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4263","inlpires","ADJA.Pos.Nom.Sg.Neut","VVZ","inlpires",NA,"inlpires",1,"inlpires",NA,NA,NA,NA,NA,17
"4264","me","FM","PP","me",NA,"me",0,NA,"me",NA,NA,NA,"me",17
"4265",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4266","I","FM","PP","I",NA,"I",0,NA,"I",NA,NA,NA,"I",17
"4267","offer","FM","VVP","offer","offer","offer",0,NA,"offer",NA,NA,NA,"offer",17
"4268","myfelf","FM","NN","myfelf","myfelf","myfelf",1,"myfelf",NA,NA,NA,NA,NA,17
"4269","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",17
"4270","champion","FM","NN","champion",NA,"champion",0,NA,"champion",NA,NA,NA,"champion",17
"4271","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",17
"4272","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",17
"4273","ſame","FM","JJ","same",NA,"same",0,NA,"same",NA,NA,NA,"same",17
"4274","glorious","FM","JJ","glorious",NA,"glorious",0,NA,"glorious",NA,NA,NA,"glorious",17
"4275","caufe","VFIN.Full.3.Sg.Pres.Subj","NN","caufe","caufe","caufe",1,"caufe",NA,NA,NA,NA,NA,17
"4276",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",17
"4277","though","FM","RB","though",NA,"though",0,NA,"though",NA,NA,NA,"though",17
"4278","perhaps","FM","RB","perhaps",NA,"perhaps",0,NA,"perhaps",NA,NA,NA,"perhaps",17
"4279","with","FM","IN","with",NA,"with",0,NA,"with",NA,NA,NA,"with",17
"4280","much","ADV","JJ","much",NA,"much",0,NA,"much",NA,NA,NA,"much",17
"4281","inferior","ADJD.Pos","JJ","inferior","inferior","inferior",0,NA,"inferior",NA,NA,NA,"inferior",17
"4282","abilities","VFIN.Full.3.Sg.Past.Ind","NNS","abilities",NA,"abilities",1,"abilities",NA,NA,"abilities",NA,"abilities",17
"4283",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4284","yet","FM","RB","yet",NA,"yet",0,NA,"yet",NA,NA,NA,"yet",17
"4285","being","FM","VBG","being",NA,"being",0,NA,"being",NA,NA,NA,"being",17
"4286","furnifhed","FM","VVN","furnifhed","furnifhed","furnifhed",1,"furnifhed",NA,NA,NA,NA,NA,17
"4287","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",17
"4288","affiſted","FM","VVN","affisted","affisted","affisted",1,"affisted",NA,NA,NA,NA,NA,17
"4289","by","FM","IN","by",NA,"by",0,NA,"by",NA,NA,NA,"by",17
"4290","others","FM","NNS","others",NA,"others",0,NA,"others",NA,NA,NA,"others",17
"4291","Works","FM","NP","Works",NA,"Works",0,NA,"Works",NA,NA,NA,"Works",17
"4292",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4293","there","FM","EX","there",NA,"there",0,NA,"there",NA,NA,NA,"there",17
"4294","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",17
"4295","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",17
"4296","poflibility","FM","NN","poflibility","poflibility","poflibility",1,"poflibility",NA,NA,NA,NA,NA,17
"4297","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",17
"4298","making","FM","VVG","making",NA,"making",0,NA,"making",NA,NA,NA,"making",17
"4299","Engliſb","FM","NN","Englisb",NA,"Englisb",1,"Englisb",NA,NA,NA,NA,NA,17
"4300","Grammar","N.Name.Nom.Sg.Masc","NN","Grammar",NA,"Grammar",0,NA,"Grammar",NA,NA,NA,"Grammar",17
"4301","more","FM","RBR","more",NA,"more",0,NA,"more",NA,NA,NA,"more",17
"4302","complete","FM","JJ","complete",NA,"complete",0,NA,"complete",NA,NA,NA,"complete",17
"4303","than","VPP.Full.Psp","IN","than",NA,"than",0,NA,"than",NA,NA,NA,"than",17
"4304","they","FM","PP","they",NA,"they",0,NA,"they",NA,NA,NA,"they",17
"4305","have","VFIN.Aux.2.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",17
"4306","left","VPP.Full.Psp","VVN","left","left","left",0,NA,"left",NA,NA,NA,"left",17
"4307","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",17
"4308",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",17
"4309","They","N.Name.Nom.Sg.*","PP","They",NA,"They",0,NA,"They",NA,NA,NA,"They",17
"4310","have","VFIN.Aux.2.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",17
"4311",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4312","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",17
"4313","muſt","FM","NN","must",NA,"must",0,NA,"must",NA,NA,NA,"must",17
"4314","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",17
"4315","granted","FM","VVN","granted",NA,"granted",0,NA,"granted",NA,NA,NA,"granted",17
"4316",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",17
"4317","amafied","FM","VVN","amafied","amafied","amafied",1,"amafied",NA,NA,NA,NA,NA,17
"4318","from","FM","IN","from","from","from",0,NA,"from",NA,NA,NA,"from",17
"4319","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",17
"4320","variety","FM","NN","variety",NA,"variety",0,NA,"variety",NA,NA,NA,"variety",17
"4321","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",17
"4322","ſtores","FM","NNS","stores",NA,"stores",0,NA,"stores",NA,NA,NA,"stores",17
"4323","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",17
"4324","materials","FM","NNS","materials",NA,"materials",0,NA,"materials",NA,NA,NA,"materials",17
"4325","for","FM","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",17
"4326","completig","ADJD.Pos","NN","completig",NA,"completig",1,"completig",NA,NA,NA,NA,NA,17
"4327","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",17
"4328","edifice","FM","NN","edifice","edifice","edifice",0,NA,"edifice",NA,NA,NA,"edifice",17
"4329",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4330","by","FM","IN","by",NA,"by",0,NA,"by",NA,NA,NA,"by",17
"4331","coming","FM","VVG","coming",NA,"coming",0,NA,"coming",NA,NA,NA,"coming",17
"4332","after","FM","IN","after","after","after",0,NA,"after",NA,NA,NA,"after",17
"4333","them","ADJA.Pos.Dat.Sg.Neut","PP","them",NA,"them",0,NA,"them",NA,NA,NA,"them",17
"4334",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4335","perhaps","FM","RB","perhaps",NA,"perhaps",0,NA,"perhaps",NA,NA,NA,"perhaps",17
"4336",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4337","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",17
"4338","has","FM","VHZ","has",NA,"has",0,NA,"has",NA,NA,NA,"has",17
"4339","been","FM","VBN","been",NA,"been",1,"been",NA,NA,"been",NA,"been",17
"4340","my","FM","PP$","my",NA,"my",0,NA,"my",NA,NA,NA,"my",17
"4341","fortune","FM","NN","fortune","fortune","fortune",0,NA,"fortune",NA,NA,NA,"fortune",17
"4342","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",17
"4343","give","FM","VV","give",NA,"give",0,NA,"give",NA,NA,NA,"give",17
"4344","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",17
"4345","materals","FM","NNS","materals",NA,"materals",1,"materals",NA,NA,"materals",NA,"materals",17
"4346","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",17
"4347","moft","VFIN.Full.3.Sg.Pres.Ind","NN","moft","moft","moft",1,"moft",NA,NA,NA,NA,NA,17
"4348","artful","FM","JJ","artful","artful","artful",0,NA,"artful",NA,NA,NA,"artful",17
"4349","arrangement","FM","NN","arrangement",NA,"arrangement",0,NA,"arrangement",NA,NA,NA,"arrangement",17
"4350",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",17
"4351","Mr","FM","NP","Mr",NA,"Mr",0,NA,"Mr",NA,NA,NA,"Mr",17
"4352",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",17
"4353","Greenwood","FM","NP","Greenwood",NA,"Greenwood",0,NA,"Greenwood",NA,NA,NA,"Greenwood",17
"4354",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4355","upon","FM","IN","upon",NA,"upon",0,NA,"upon",NA,NA,NA,"upon",17
"4356","this","FM","DT","this",NA,"this",0,NA,"this",NA,NA,NA,"this",17
"4357","fubject","FM","JJ","fubject","fubject","fubject",1,"fubject",NA,NA,NA,NA,NA,17
"4358","obferves","FM","NNS","obferves","obferves","obferves",1,"obferves",NA,NA,"obferves",NA,"obferves",17
"4359",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4360","that","PRO.Dem.Subst.-.Nom.Sg.Neut","IN/that","that",NA,"that",0,NA,"that",NA,NA,NA,"that",17
"4361","no","PART.Ans","DT","no",NA,"no",0,NA,"no",NA,NA,NA,"no",17
"4362","ſuch","FM","NN","such",NA,"such",0,NA,"such",NA,NA,NA,"such",17
"4363","thing","FM","NN","thing",NA,"thing",0,NA,"thing",NA,NA,NA,"thing",17
"4364","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",17
"4365","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",17
"4366","complete","FM","JJ","complete",NA,"complete",0,NA,"complete",NA,NA,NA,"complete",17
"4367","Grammar","N.Name.Nom.Sg.Masc","NN","Grammar",NA,"Grammar",0,NA,"Grammar",NA,NA,NA,"Grammar",17
"4368","was","FM","VBD","was",NA,"was",0,NA,"was",NA,NA,NA,"was",17
"4369","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",17
"4370","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",17
"4371","expected","FM","VVN","expected",NA,"expected",0,NA,"expected",NA,NA,NA,"expected",17
"4372","from","FM","IN","from","from","from",0,NA,"from",NA,NA,NA,"from",17
"4373","any","FM","DT","any",NA,"any",0,NA,"any",NA,NA,NA,"any",17
"4374","one","ADJA.Pos.Acc.Pl.Fem","CD","one",NA,"one",0,NA,"one",NA,NA,NA,"one",17
"4375","perſon","N.Reg.Acc.Pl.Fem","NN","person",NA,"person",0,NA,"person",NA,NA,NA,"person",17
"4376",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4377","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",17
"4378","indeed","FM","RB","indeed",NA,"indeed",0,NA,"indeed",NA,NA,NA,"indeed",17
"4379","his","FM","PP$","his",NA,"his",0,NA,"his",NA,NA,NA,"his",17
"4380","own","N.Name.Nom.Sg.Masc","JJ","own",NA,"own",0,NA,"own",NA,NA,NA,"own",17
"4381","Grammar","N.Name.Nom.Sg.Masc","NN","Grammar",NA,"Grammar",0,NA,"Grammar",NA,NA,NA,"Grammar",17
"4382",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4383","which","N.Name.Nom.Sg.Masc","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",17
"4384","though","FM","IN","though",NA,"though",0,NA,"though",NA,NA,NA,"though",17
"4385","perhaps","FM","RB","perhaps",NA,"perhaps",0,NA,"perhaps",NA,NA,NA,"perhaps",17
"4386","one","FM","CD","one",NA,"one",0,NA,"one",NA,NA,NA,"one",17
"4387","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",17
"4388","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",17
"4389","beſt","FM","NN","best",NA,"best",0,NA,"best",NA,NA,NA,"best",17
"4390","hitherto","FM","RB","hitherto",NA,"hitherto",0,NA,"hitherto",NA,NA,NA,"hitherto",17
"4391","extant","FM","JJ","extant",NA,"extant",0,NA,"extant",NA,NA,NA,"extant",17
"4392",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",17
"4393","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",17
"4394","certamly","FM","RB","certamly",NA,"certamly",1,"certamly",NA,NA,"certamly",NA,"certamly",17
"4395","no","PART.Ans","DT","no",NA,"no",0,NA,"no",NA,NA,NA,"no",17
"4396","contradiction","FM","NN","contradiction",NA,"contradiction",0,NA,"contradiction",NA,NA,NA,"contradiction",17
"4397","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",17
"4398","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",17
"4399","truth","FM","NN","truth",NA,"truth",0,NA,"truth",NA,NA,NA,"truth",17
"4400","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",17
"4401","his","FM","PP$","his",NA,"his",0,NA,"his",NA,NA,NA,"his",17
"4402","general","ADJD.Pos","JJ","general",NA,"general",0,NA,"general",NA,NA,NA,"general",17
"4403","PREFACE","N.Name.Nom.Sg.Neut","NN","PREFACE",NA,"PREFACE",0,NA,"PREFACE",NA,NA,NA,"PREFACE",18
"4404",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",18
"4405","XX","CARD","CD","XX",NA,"XX",0,NA,"XX",NA,NA,NA,"XX",18
"4406","general","ADJD.Pos","JJ","general",NA,"general",0,NA,"general",NA,NA,NA,"general",18
"4407","aflertion","FM","NN","aflertion","aflertion","aflertion",1,"aflertion",NA,NA,NA,NA,NA,18
"4408",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",18
"4409","yet","FM","RB","yet",NA,"yet",0,NA,"yet",NA,NA,NA,"yet",18
"4410","after","FM","IN","after","after","after",0,NA,"after",NA,NA,NA,"after",18
"4411","all","FM","DT","all",NA,"all",0,NA,"all",NA,NA,NA,"all",18
"4412",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",18
"4413","ſomething","N.Reg.Nom.Sg.Fem","VVG","something",NA,"something",0,NA,"something",NA,NA,NA,"something",18
"4414","complete","FM","JJ","complete",NA,"complete",0,NA,"complete",NA,NA,NA,"complete",18
"4415","may","FM","MD","may",NA,"may",0,NA,"may",NA,NA,NA,"may",18
"4416","refult","VFIN.Full.3.Sg.Pres.Ind","VV","refult","refult","refult",1,"refult",NA,NA,NA,NA,NA,18
"4417","from","FM","IN","from","from","from",0,NA,"from",NA,NA,NA,"from",18
"4418","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",18
"4419","fucceflive","FM","JJ","fucceflive","fucceflive","fucceflive",1,"fucceflive",NA,NA,NA,NA,NA,18
"4420","application","FM","NN","application",NA,"application",0,NA,"application",NA,NA,NA,"application",18
"4421","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",18
"4422","different","FM","JJ","different","different","different",0,NA,"different",NA,NA,NA,"different",18
"4423","abilities","FM","NNS","abilities",NA,"abilities",1,"abilities",NA,NA,"abilities",NA,"abilities",18
"4424","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",18
"4425","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",18
"4426","ſame","FM","JJ","same",NA,"same",0,NA,"same",NA,NA,NA,"same",18
"4427","undertaking","FM","NN","undertaking",NA,"undertaking",0,NA,"undertaking",NA,NA,NA,"undertaking",18
"4428",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",18
"4429","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",18
"4430","I","FM","PP","I",NA,"I",0,NA,"I",NA,NA,NA,"I",18
"4431","will","FM","MD","will",NA,"will",0,NA,"will",NA,NA,NA,"will",18
"4432","venture","FM","VV","venture",NA,"venture",0,NA,"venture",NA,NA,NA,"venture",18
"4433","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",18
"4434","offer","FM","VV","offer","offer","offer",0,NA,"offer",NA,NA,NA,"offer",18
"4435","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",18
"4436","preſent","FM","JJ","present",NA,"present",0,NA,"present",NA,NA,NA,"present",18
"4437","work","FM","NN","work",NA,"work",0,NA,"work",NA,NA,NA,"work",18
"4438",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",18
"4439","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",18
"4440","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",18
"4441","moft","VFIN.Full.3.Sg.Pres.Ind","NN","moft","moft","moft",1,"moft",NA,NA,NA,NA,NA,18
"4442","complete","FM","JJ","complete",NA,"complete",0,NA,"complete",NA,NA,NA,"complete",18
"4443","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",18
"4444","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",18
"4445","kind","FM","NN","kind",NA,"kind",0,NA,"kind",NA,NA,NA,"kind",18
"4446","that","PRO.Dem.Subst.-.Nom.Sg.Neut","WDT","that",NA,"that",0,NA,"that",NA,NA,NA,"that",18
"4447","has","FM","VHZ","has",NA,"has",0,NA,"has",NA,NA,NA,"has",18
"4448","yet","FM","RB","yet",NA,"yet",0,NA,"yet",NA,NA,NA,"yet",18
"4449","appeared","FM","VVN","appeared",NA,"appeared",1,"appeared",NA,NA,NA,NA,NA,18
"4450","among","FM","IN","among",NA,"among",0,NA,"among",NA,NA,NA,"among",18
"4451","us","FM","PP","us",NA,"us",0,NA,"us",NA,NA,NA,"us",18
"4452",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",18
"4453","I","FM","PP","I",NA,"I",0,NA,"I",NA,NA,NA,"I",18
"4454","am","PART.Deg","VBP","am",NA,"am",0,NA,"am",NA,NA,NA,"am",18
"4455","not","ADJD.Pos","RB","not",NA,"not",0,NA,"not",NA,NA,NA,"not",18
"4456","inſenſible","N.Reg.Acc.Pl.Masc","JJ","insensible",NA,"insensible",0,NA,"insensible",NA,NA,NA,"insensible",18
"4457",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",18
"4458","however","FM","RB","however",NA,"however",0,NA,"however",NA,NA,NA,"however",18
"4459",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",18
"4460","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",18
"4461","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",18
"4462","mnattention","FM","NN","mnattention",NA,"mnattention",1,"mnattention",NA,NA,NA,NA,NA,18
"4463","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",18
"4464","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",18
"4465","public","FM","NN","public",NA,"public",0,NA,"public",NA,NA,NA,"public",18
"4466","at","FM","IN","at",NA,"at",0,NA,"at",NA,NA,NA,"at",18
"4467","this","FM","DT","this",NA,"this",0,NA,"this",NA,NA,NA,"this",18
"4468","juncture","FM","NN","juncture",NA,"juncture",0,NA,"juncture",NA,NA,NA,"juncture",18
"4469",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",18
"4470","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",18
"4471","their","FM","PP$","their",NA,"their",0,NA,"their",NA,NA,NA,"their",18
"4472","diſ","FM","JJ","dis",NA,"dis",0,NA,"dis",NA,NA,NA,"dis",18
"4473","-","SYM.Pun.Hyph","NN","-",NA,"-",1,"-",NA,NA,NA,"-","-",18
"4474","inclination","FM","NN","inclination",NA,"inclination",0,NA,"inclination",NA,NA,NA,"inclination",18
"4475","either","ADJD.Comp","CC","either",NA,"either",0,NA,"either",NA,NA,NA,"either",18
"4476","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",18
"4477","examine","FM","VV","examine",NA,"examine",0,NA,"examine",NA,NA,NA,"examine",18
"4478","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",18
"4479","work","FM","NN","work",NA,"work",0,NA,"work",NA,NA,NA,"work",18
"4480","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",18
"4481","labour","FM","NN","labour",NA,"labour",0,NA,"labour",NA,NA,NA,"labour",18
"4482",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",18
"4483","or","FM","CC","or",NA,"or",0,NA,"or",NA,NA,NA,"or",18
"4484","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",18
"4485","do","FM","VV","do",NA,"do",0,NA,"do",NA,NA,NA,"do",18
"4486","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",18
"4487","juſtice","FM","VV","justice",NA,"justice",0,NA,"justice",NA,NA,NA,"justice",18
"4488","when","FM","WRB","when",NA,"when",0,NA,"when",NA,NA,NA,"when",18
"4489","examined","FM","VVN","examined",NA,"examined",0,NA,"examined",NA,NA,NA,"examined",18
"4490",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",18
"4491","I","FM","PP","I",NA,"I",0,NA,"I",NA,NA,NA,"I",18
"4492","know","FM","VVP","know",NA,"know",0,NA,"know",NA,NA,NA,"know",18
"4493","how","PROADV.Inter","WRB","how",NA,"how",0,NA,"how",NA,NA,NA,"how",18
"4494","eaſu","FM","JJ","easu",NA,"easu",1,"easu",NA,NA,NA,NA,NA,18
"4495","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",18
"4496","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",18
"4497","for","FM","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",18
"4498","vanity","FM","NN","vanity",NA,"vanity",0,NA,"vanity",NA,NA,NA,"vanity",18
"4499","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",18
"4500","aflume","FM","VV","aflume","aflume","aflume",1,"aflume",NA,NA,NA,NA,NA,18
"4501","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",18
"4502","right","FM","NN","right",NA,"right",0,NA,"right",NA,NA,NA,"right",18
"4503","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",18
"4504","judging","FM","VVG","judging",NA,"judging",0,NA,"judging",NA,NA,NA,"judging",18
"4505","even","FM","RB","even",NA,"even",0,NA,"even",NA,NA,NA,"even",18
"4506","without","FM","IN","without",NA,"without",0,NA,"without",NA,NA,NA,"without",18
"4507","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",18
"4508","pains","FM","NNS","pains",NA,"pains",0,NA,"pains",NA,NA,NA,"pains",18
"4509","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",18
"4510","reading","FM","NN","reading",NA,"reading",0,NA,"reading",NA,NA,NA,"reading",18
"4511",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",18
"4512","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",18
"4513","how","PROADV.Inter","WRB","how",NA,"how",0,NA,"how",NA,NA,NA,"how",18
"4514","often","FM","RB","often","often","often",0,NA,"often",NA,NA,NA,"often",18
"4515","ſome","FM","NN","some",NA,"some",0,NA,"some",NA,NA,NA,"some",18
"4516","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",18
"4517","been","FM","VBN","been",NA,"been",1,"been",NA,NA,"been",NA,"been",18
"4518","found","FM","VVN","found","found","found",0,NA,"found",NA,NA,NA,"found",18
"4519","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",18
"4520","demolifh","FM","NN","demolifh","demolifh","demolifh",1,"demolifh",NA,NA,NA,NA,NA,18
"4521","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",18
"4522","palace","FM","NN","palace",NA,"palace",0,NA,"palace",NA,NA,NA,"palace",18
"4523",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",18
"4524","who","FM","WP","who",NA,"who",0,NA,"who",NA,NA,NA,"who",18
"4525","were","FM","VBD","were",NA,"were",0,NA,"were",NA,NA,NA,"were",18
"4526","unable","FM","JJ","unable",NA,"unable",0,NA,"unable",NA,NA,NA,"unable",18
"4527","perhaps","FM","RB","perhaps",NA,"perhaps",0,NA,"perhaps",NA,NA,NA,"perhaps",18
"4528","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",18
"4529","build","FM","VV","build",NA,"build",0,NA,"build",NA,NA,NA,"build",18
"4530","up","FM","RP","up",NA,"up",0,NA,"up",NA,NA,NA,"up",18
"4531","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",18
"4532","hovel","FM","NN","hovel",NA,"hovel",0,NA,"hovel",NA,NA,NA,"hovel",18
"4533",":","SYM.Pun.Colon",":",":",NA,":",1,":",NA,NA,NA,":",":",18
"4534","Yet","FM","RB","Yet",NA,"Yet",0,NA,"Yet",NA,NA,NA,"Yet",18
"4535","ſtill","FM","NN","still",NA,"still",0,NA,"still",NA,NA,NA,"still",18
"4536","I","FM","PP","I",NA,"I",0,NA,"I",NA,NA,NA,"I",18
"4537","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",18
"4538","ſtrong","ADJD.Pos","JJ","strong",NA,"strong",0,NA,"strong",NA,NA,NA,"strong",18
"4539","expectations","FM","NNS","expectations",NA,"expectations",0,NA,"expectations",NA,NA,NA,"expectations",18
"4540","from","FM","IN","from","from","from",0,NA,"from",NA,NA,NA,"from",18
"4541","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",18
"4542","candour","FM","NN","candour",NA,"candour",0,NA,"candour",NA,NA,NA,"candour",18
"4543","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",18
"4544","diſcernment","FM","NN","discernment",NA,"discernment",0,NA,"discernment",NA,NA,NA,"discernment",18
"4545","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",18
